match_key,match_date,season,team_home,team_away,venue,match_result_3way,margin,form_win_rate_last3_home,form_win_rate_last5_home,form_win_rate_last10_home,avg_score_last3_home,avg_score_last5_home,avg_score_last10_home,avg_conceded_last3_home,avg_conceded_last5_home,avg_conceded_last10_home,win_streak_home,h2h_win_rate_prior_home,h2h_games_played_prior_home,venue_win_rate_prior_home,rest_days_home,season_win_rate_prior_home,ladder_rank_prior_home,is_interstate_home,is_neutral_venue_home,form_win_rate_last3_away,form_win_rate_last5_away,form_win_rate_last10_away,avg_score_last3_away,avg_score_last5_away,avg_score_last10_away,avg_conceded_last3_away,avg_conceded_last5_away,avg_conceded_last10_away,win_streak_away,h2h_win_rate_prior_away,h2h_games_played_prior_away,venue_win_rate_prior_away,rest_days_away,season_win_rate_prior_away,ladder_rank_prior_away,is_interstate_away,is_neutral_venue_away
2000_7.0_richmond tigers_vs_carlton blues_2000-04-24,2000-04-24,2000,richmond tigers,carlton blues,Melbourne Cricket Ground,AWAY_WIN,-51,0.6666666666666666,0.4,0.4,103.0,106.0,96.1,92.66666666666667,115.6,112.3,2.0,0.2962962962962963,27.0,0.6304347826086957,8.0,0.5,6.0,0,False,0.3333333333333333,0.4,0.5,109.0,113.6,110.2,99.66666666666667,114.2,111.8,1.0,0.7037037037037037,27.0,0.45901639344262296,9.0,0.5,6.0,0,False
2000_7.0_fremantle dockers_vs_brisbane lions_2000-04-25,2000-04-25,2000,fremantle dockers,brisbane lions,Domain Stadium,HOME_WIN,11,0.3333333333333333,0.4,0.2,74.66666666666667,87.4,83.2,123.66666666666667,116.4,126.6,0.0,0.5,4.0,0.6,10.0,0.3333333333333333,13.0,0,False,0.6666666666666666,0.6,0.6,111.0,115.0,112.3,102.33333333333333,105.4,99.2,2.0,0.5,4.0,0.3333333333333333,10.0,0.5,7.0,0,False
2000_7.0_collingwood magpies_vs_essendon bombers_2000-04-25,2000-04-25,2000,collingwood magpies,essendon bombers,Melbourne Cricket Ground,AWAY_WIN,-40,0.6666666666666666,0.8,0.6,102.0,113.8,103.8,108.33333333333333,100.8,96.3,0.0,0.42857142857142855,35.0,0.5739130434782609,10.0,0.8333333333333334,3.0,0,False,1.0,1.0,0.9,134.66666666666666,131.6,130.3,90.0,89.0,85.3,6.0,0.5428571428571428,35.0,0.5056179775280899,11.0,1.0,1.0,0,False
2000_8.0_north melbourne kangaroos_vs_hawthorn hawks_2000-04-28,2000-04-28,2000,north melbourne kangaroos,hawthorn hawks,Melbourne Cricket Ground,AWAY_WIN,-61,1.0,1.0,0.8,123.66666666666667,129.0,122.3,106.33333333333333,110.4,107.4,5.0,0.3870967741935484,31.0,0.5163934426229508,6.0,0.7142857142857143,3.0,0,False,0.6666666666666666,0.6,0.6,97.66666666666667,98.6,103.1,103.0,109.8,109.4,1.0,0.5806451612903226,31.0,0.586046511627907,6.0,0.42857142857142855,7.0,0,False
2000_8.0_st kilda saints_vs_adelaide crows_2000-04-29,2000-04-29,2000,st kilda saints,adelaide crows,Marvel Stadium,AWAY_WIN,-40,0.0,0.0,0.1,89.0,91.6,91.2,114.66666666666667,125.0,119.8,0.0,0.3125,16.0,,7.0,0.0,16.0,0,False,0.6666666666666666,0.4,0.2,111.0,101.2,88.1,90.0,113.6,119.5,2.0,0.625,16.0,0.54,6.0,0.2857142857142857,14.0,1,False
2000_8.0_west coast eagles_vs_western bulldogs_2000-04-29,2000-04-29,2000,west coast eagles,western bulldogs,WACA,HOME_WIN,6,0.3333333333333333,0.4,0.4,112.0,127.8,107.8,120.33333333333333,110.0,104.8,0.0,0.6521739130434783,23.0,0.7647058823529411,6.0,0.42857142857142855,8.0,0,False,0.0,0.4,0.4,94.33333333333333,104.4,104.1,128.33333333333334,107.6,105.4,0.0,0.34782608695652173,23.0,0.16666666666666666,7.0,0.42857142857142855,8.0,0,False
2000_8.0_richmond tigers_vs_geelong cats_2000-04-30,2000-04-30,2000,richmond tigers,geelong cats,Marvel Stadium,HOME_WIN,70,0.6666666666666666,0.4,0.4,97.0,102.4,95.1,103.33333333333333,113.6,113.1,0.0,0.23333333333333334,30.0,0.3125,6.0,0.42857142857142855,9.0,0,False,1.0,0.8,0.8,126.33333333333333,117.8,121.0,88.0,93.6,96.9,3.0,0.7666666666666667,30.0,0.7068965517241379,8.0,0.8571428571428571,2.0,0,False
2000_8.0_carlton blues_vs_sydney swans_2000-04-30,2000-04-30,2000,carlton blues,sydney swans,Princes Park,HOME_WIN,45,0.6666666666666666,0.4,0.6,129.33333333333334,106.8,115.7,90.0,105.6,104.9,2.0,0.6206896551724138,29.0,0.6756756756756757,6.0,0.5714285714285714,5.0,0,False,0.0,0.2,0.4,108.33333333333333,110.4,99.9,116.0,113.6,109.0,0.0,0.3793103448275862,29.0,0.3076923076923077,8.0,0.42857142857142855,9.0,1,False
2000_8.0_port adelaide power_vs_melbourne demons_2000-04-30,2000-04-30,2000,port adelaide power,melbourne demons,AAMI Stadium,AWAY_WIN,-25,0.0,0.2,0.2,81.0,97.2,86.1,126.66666666666667,125.4,122.1,0.0,0.4,5.0,0.5736434108527132,7.0,0.14285714285714285,15.0,0,False,0.6666666666666666,0.6,0.4,109.33333333333333,121.4,109.3,87.0,92.4,101.4,1.0,0.6,5.0,0.2222222222222222,7.0,0.5714285714285714,5.0,1,False
2000_8.0_brisbane lions_vs_essendon bombers_2000-05-01,2000-05-01,2000,brisbane lions,essendon bombers,The Gabba,AWAY_WIN,-64,0.6666666666666666,0.4,0.5,109.0,107.2,112.9,89.66666666666667,105.6,105.1,0.0,0.0,4.0,0.5970149253731343,6.0,0.42857142857142855,10.0,0,False,1.0,1.0,0.9,135.66666666666666,133.6,129.6,93.33333333333333,91.6,86.4,7.0,1.0,4.0,0.3333333333333333,6.0,1.0,1.0,1,False
2000_8.0_fremantle dockers_vs_collingwood magpies_2000-05-01,2000-05-01,2000,fremantle dockers,collingwood magpies,Marvel Stadium,HOME_WIN,22,0.3333333333333333,0.4,0.3,82.33333333333333,84.6,88.6,128.0,119.0,124.0,1.0,0.16666666666666666,6.0,0.5714285714285714,6.0,0.42857142857142855,10.0,1,False,0.3333333333333333,0.6,0.5,100.0,113.2,102.6,121.33333333333333,110.4,102.4,0.0,0.8333333333333334,6.0,0.45454545454545453,6.0,0.7142857142857143,3.0,0,False
2000_9.0_western bulldogs_vs_st kilda saints_2000-05-05,2000-05-05,2000,western bulldogs,st kilda saints,Marvel Stadium,HOME_WIN,1,0.0,0.2,0.3,91.66666666666667,96.6,99.8,125.0,110.4,108.4,0.0,0.6551724137931034,29.0,0.5432098765432098,6.0,0.375,11.0,0,False,0.0,0.0,0.1,83.66666666666667,82.0,89.1,114.0,123.4,119.2,0.0,0.3448275862068966,29.0,0.5507246376811594,6.0,0.0,16.0,0,False
2000_9.0_hawthorn hawks_vs_geelong cats_2000-05-06,2000-05-06,2000,hawthorn hawks,geelong cats,Melbourne Cricket Ground,HOME_WIN,25,0.6666666666666666,0.6,0.6,102.66666666666667,102.2,107.5,100.66666666666667,102.6,107.9,2.0,0.7419354838709677,31.0,0.6293103448275862,8.0,0.5,7.0,0,False,0.6666666666666666,0.6,0.7,98.0,111.0,117.4,110.0,103.0,101.2,0.0,0.25806451612903225,31.0,0.5421686746987951,6.0,0.75,2.0,0,False
2000_9.0_adelaide crows_vs_north melbourne kangaroos_2000-05-06,2000-05-06,2000,adelaide crows,north melbourne kangaroos,AAMI Stadium,AWAY_WIN,-3,1.0,0.6,0.3,116.33333333333333,102.8,94.8,72.0,105.0,110.4,3.0,0.3333333333333333,15.0,0.676056338028169,7.0,0.375,12.0,0,False,0.6666666666666666,0.8,0.7,103.33333333333333,108.4,119.0,109.0,109.2,114.6,0.0,0.6666666666666666,15.0,0.5,8.0,0.625,3.0,1,False
2000_9.0_richmond tigers_vs_west coast eagles_2000-05-06,2000-05-06,2000,richmond tigers,west coast eagles,Marvel Stadium,HOME_WIN,9,0.6666666666666666,0.6,0.5,109.33333333333333,105.0,101.9,101.0,95.0,109.3,1.0,0.35,20.0,0.38271604938271603,6.0,0.5,7.0,0,False,0.6666666666666666,0.6,0.5,121.0,126.2,110.6,100.33333333333333,107.2,102.9,1.0,0.65,20.0,0.3023255813953488,7.0,0.5,7.0,1,False
2000_9.0_fremantle dockers_vs_carlton blues_2000-05-07,2000-05-07,2000,fremantle dockers,carlton blues,Domain Stadium,AWAY_WIN,-65,0.6666666666666666,0.6,0.4,93.0,88.4,92.6,121.0,111.2,114.4,2.0,0.2857142857142857,7.0,0.6470588235294118,6.0,0.5,9.0,0,False,1.0,0.6,0.6,132.66666666666666,111.2,114.2,70.33333333333333,86.4,104.3,3.0,0.7142857142857143,7.0,0.3333333333333333,7.0,0.625,4.0,0,False
2000_9.0_sydney swans_vs_port adelaide power_2000-05-07,2000-05-07,2000,sydney swans,port adelaide power,Sydney Cricket Ground,HOME_WIN,26,0.0,0.0,0.3,89.66666666666667,98.0,95.4,109.66666666666667,112.6,112.3,0.0,0.6,5.0,0.5761589403973509,7.0,0.375,12.0,0,False,0.0,0.2,0.1,85.0,95.6,85.5,126.0,119.4,126.4,0.0,0.4,5.0,0.3333333333333333,7.0,0.125,15.0,1,False
2000_9.0_melbourne demons_vs_essendon bombers_2000-05-07,2000-05-07,2000,melbourne demons,essendon bombers,Melbourne Cricket Ground,AWAY_WIN,-13,0.6666666666666666,0.8,0.5,111.0,120.8,115.8,90.66666666666667,84.4,103.7,2.0,0.27586206896551724,29.0,0.4513888888888889,7.0,0.625,4.0,0,False,1.0,1.0,0.9,137.0,134.2,130.7,81.33333333333333,86.6,82.8,8.0,0.7241379310344828,29.0,0.5280373831775701,6.0,1.0,1.0,0,False
2000_9.0_brisbane lions_vs_collingwood magpies_2000-05-07,2000-05-07,2000,brisbane lions,collingwood magpies,The Gabba,HOME_WIN,29,0.3333333333333333,0.4,0.4,89.33333333333333,99.2,105.4,101.33333333333333,109.0,111.3,0.0,1.0,4.0,0.6521739130434783,6.0,0.375,12.0,0,False,0.0,0.4,0.5,89.0,98.2,104.6,120.33333333333333,114.4,104.4,0.0,0.0,4.0,0.3333333333333333,6.0,0.625,4.0,1,False
2000_10.0_west coast eagles_vs_hawthorn hawks_2000-05-12,2000-05-12,2000,west coast eagles,hawthorn hawks,Domain Stadium,HOME_WIN,30,0.3333333333333333,0.4,0.4,85.0,102.8,111.1,106.33333333333333,108.4,104.8,0.0,0.6363636363636364,22.0,0.6744186046511628,6.0,0.4444444444444444,9.0,0,False,1.0,0.8,0.6,116.33333333333333,103.8,107.0,77.33333333333333,89.8,105.1,3.0,0.36363636363636365,22.0,0.5416666666666666,6.0,0.5555555555555556,5.0,0,False
2000_10.0_port adelaide power_vs_geelong cats_2000-05-13,2000-05-13,2000,port adelaide power,geelong cats,AAMI Stadium,DRAW,0,0.0,0.0,0.1,87.33333333333333,82.8,86.2,106.66666666666667,120.4,123.0,0.0,0.4,5.0,0.58,6.0,0.1111111111111111,15.0,0,False,0.3333333333333333,0.6,0.7,86.0,105.8,114.6,114.66666666666667,101.8,100.7,0.0,0.6,5.0,0.2727272727272727,7.0,0.6666666666666666,2.0,1,False
2000_10.0_st kilda saints_vs_carlton blues_2000-05-13,2000-05-13,2000,st kilda saints,carlton blues,Marvel Stadium,AWAY_WIN,-27,0.0,0.0,0.1,96.33333333333333,87.8,95.0,114.0,111.4,119.1,0.0,0.27586206896551724,29.0,0.5185185185185185,8.0,0.0,16.0,0,False,1.0,0.8,0.6,125.33333333333333,128.8,118.5,71.66666666666667,83.2,102.2,4.0,0.7241379310344828,29.0,0.40540540540540543,6.0,0.6666666666666666,2.0,0,False
2000_10.0_richmond tigers_vs_collingwood magpies_2000-05-13,2000-05-13,2000,richmond tigers,collingwood magpies,Melbourne Cricket Ground,HOME_WIN,48,0.6666666666666666,0.8,0.6,98.33333333333333,103.4,100.9,89.0,91.4,101.6,2.0,0.4074074074074074,27.0,0.58,7.0,0.5555555555555556,5.0,0,False,0.0,0.2,0.5,100.66666666666667,100.4,106.3,131.0,123.4,107.7,0.0,0.5925925925925926,27.0,0.5358090185676393,6.0,0.5555555555555556,5.0,0,False
2000_10.0_sydney swans_vs_western bulldogs_2000-05-14,2000-05-14,2000,sydney swans,western bulldogs,Sydney Cricket Ground,AWAY_WIN,-58,0.3333333333333333,0.2,0.4,91.33333333333333,100.0,99.7,100.66666666666667,108.4,105.5,1.0,0.3793103448275862,29.0,0.6029411764705882,7.0,0.4444444444444444,10.0,0,False,0.3333333333333333,0.2,0.4,99.66666666666667,98.0,104.3,111.66666666666667,119.4,112.3,1.0,0.5862068965517241,29.0,0.3076923076923077,9.0,0.4444444444444444,10.0,1,False
2000_10.0_essendon bombers_vs_adelaide crows_2000-05-14,2000-05-14,2000,essendon bombers,adelaide crows,Marvel Stadium,HOME_WIN,48,1.0,1.0,0.9,124.33333333333333,128.0,129.0,85.33333333333333,87.2,86.7,9.0,0.6428571428571429,14.0,,7.0,1.0,1.0,0,False,0.6666666666666666,0.6,0.3,110.33333333333333,113.2,100.5,95.66666666666667,93.2,114.0,0.0,0.35714285714285715,14.0,0.6,8.0,0.3333333333333333,14.0,1,False
2000_10.0_north melbourne kangaroos_vs_fremantle dockers_2000-05-14,2000-05-14,2000,north melbourne kangaroos,fremantle dockers,Melbourne Cricket Ground,HOME_WIN,88,0.6666666666666666,0.8,0.7,108.0,113.2,119.5,123.33333333333333,114.4,119.3,1.0,0.8333333333333334,6.0,0.5842696629213483,8.0,0.6666666666666666,3.0,0,False,0.6666666666666666,0.4,0.4,100.0,87.2,93.2,110.66666666666667,123.2,118.2,0.0,0.16666666666666666,6.0,0.3404255319148936,7.0,0.4444444444444444,10.0,1,False
2000_10.0_melbourne demons_vs_brisbane lions_2000-05-15,2000-05-15,2000,melbourne demons,brisbane lions,Marvel Stadium,HOME_WIN,18,0.6666666666666666,0.6,0.5,114.0,106.4,114.7,89.66666666666667,90.6,98.4,0.0,0.4,5.0,,8.0,0.5555555555555556,6.0,0,False,0.3333333333333333,0.6,0.4,103.0,107.2,107.4,118.33333333333333,102.6,115.7,1.0,0.6,5.0,0.5483870967741935,8.0,0.4444444444444444,11.0,1,False
2000_11.0_st kilda saints_vs_port adelaide power_2000-05-19,2000-05-19,2000,st kilda saints,port adelaide power,Marvel Stadium,HOME_WIN,62,0.0,0.0,0.0,84.66666666666667,87.4,91.1,107.33333333333333,111.2,122.0,0.0,1.0,4.0,0.5586854460093896,6.0,0.0,16.0,0,False,0.0,0.0,0.1,83.0,83.6,88.4,100.0,113.4,120.8,0.0,0.0,4.0,0.40816326530612246,6.0,0.1,15.0,1,False
2000_11.0_fremantle dockers_vs_western bulldogs_2000-05-20,2000-05-20,2000,fremantle dockers,western bulldogs,Domain Stadium,AWAY_WIN,-93,0.3333333333333333,0.4,0.4,83.0,84.2,90.4,126.66666666666667,131.6,119.1,0.0,0.42857142857142855,7.0,0.5748031496062992,6.0,0.4,11.0,0,False,0.6666666666666666,0.4,0.5,114.66666666666667,103.4,110.7,97.0,111.6,107.6,2.0,0.5714285714285714,7.0,0.0,6.0,0.5,7.0,0,False
2000_11.0_hawthorn hawks_vs_richmond tigers_2000-05-20,2000-05-20,2000,hawthorn hawks,richmond tigers,Melbourne Cricket Ground,AWAY_WIN,-3,0.6666666666666666,0.6,0.5,104.66666666666667,98.8,100.5,86.0,98.6,110.1,0.0,0.6896551724137931,29.0,0.5863453815261044,8.0,0.5,7.0,0,False,1.0,0.8,0.6,109.33333333333333,101.8,102.1,67.0,85.4,99.1,3.0,0.3103448275862069,29.0,0.4888888888888889,7.0,0.6,4.0,0,False
2000_11.0_essendon bombers_vs_geelong cats_2000-05-20,2000-05-20,2000,essendon bombers,geelong cats,Marvel Stadium,HOME_WIN,58,1.0,1.0,1.0,121.66666666666667,129.8,131.9,80.0,84.2,84.7,10.0,0.5,30.0,0.6511627906976745,6.0,1.0,1.0,0,False,0.0,0.4,0.6,76.0,89.0,108.5,107.66666666666667,101.2,99.7,0.0,0.4666666666666667,30.0,0.8421052631578947,7.0,0.6,4.0,0,False
2000_11.0_carlton blues_vs_north melbourne kangaroos_2000-05-20,2000-05-20,2000,carlton blues,north melbourne kangaroos,Princes Park,HOME_WIN,30,1.0,1.0,0.7,121.66666666666667,130.8,120.5,76.0,75.0,98.0,5.0,0.6,30.0,0.6542056074766355,7.0,0.7,2.0,0,False,0.6666666666666666,0.8,0.7,114.33333333333333,117.2,121.9,104.33333333333333,102.4,116.4,2.0,0.4,30.0,0.38461538461538464,6.0,0.7,2.0,0,False
2000_11.0_west coast eagles_vs_collingwood magpies_2000-05-21,2000-05-21,2000,west coast eagles,collingwood magpies,Marvel Stadium,HOME_WIN,36,0.6666666666666666,0.6,0.5,98.66666666666667,110.2,115.9,89.66666666666667,93.6,101.2,1.0,0.6521739130434783,23.0,0.3333333333333333,9.0,0.5,8.0,1,False,0.0,0.0,0.5,85.33333333333333,87.6,106.5,118.33333333333333,121.8,108.5,0.0,0.30434782608695654,23.0,0.5606060606060606,8.0,0.5,8.0,0,False
2000_11.0_adelaide crows_vs_melbourne demons_2000-05-21,2000-05-21,2000,adelaide crows,melbourne demons,AAMI Stadium,HOME_WIN,35,0.3333333333333333,0.6,0.3,105.66666666666667,111.6,102.3,109.33333333333333,95.2,113.0,0.0,0.6153846153846154,13.0,0.6746031746031746,7.0,0.3,14.0,0,False,0.6666666666666666,0.6,0.6,102.0,105.6,115.0,92.0,92.4,95.2,1.0,0.38461538461538464,13.0,0.2857142857142857,6.0,0.6,5.0,1,False
2000_11.0_sydney swans_vs_brisbane lions_2000-05-21,2000-05-21,2000,sydney swans,brisbane lions,Sydney Cricket Ground,AWAY_WIN,-3,0.3333333333333333,0.2,0.4,84.66666666666667,91.8,102.2,110.33333333333333,110.2,106.9,0.0,0.5,4.0,0.5,7.0,0.4,11.0,0,False,0.3333333333333333,0.4,0.4,97.66666666666667,99.6,108.0,115.33333333333333,104.6,113.6,0.0,0.5,4.0,0.3333333333333333,6.0,0.4,11.0,1,False
2000_12.0_essendon bombers_vs_st kilda saints_2000-05-26,2000-05-26,2000,essendon bombers,st kilda saints,Marvel Stadium,HOME_WIN,86,1.0,1.0,1.0,127.66666666666667,130.0,130.8,88.0,85.4,87.2,11.0,0.8214285714285714,28.0,0.5447761194029851,6.0,1.0,1.0,0,False,0.3333333333333333,0.2,0.1,101.0,97.6,92.8,89.66666666666667,101.2,114.1,1.0,0.17857142857142858,28.0,0.5571428571428572,7.0,0.09090909090909091,15.0,0,False
2000_12.0_adelaide crows_vs_sydney swans_2000-05-27,2000-05-27,2000,adelaide crows,sydney swans,AAMI Stadium,HOME_WIN,50,0.3333333333333333,0.6,0.4,104.66666666666667,104.0,102.0,110.0,97.8,106.9,1.0,0.6,15.0,0.6488888888888888,6.0,0.36363636363636365,12.0,0,False,0.3333333333333333,0.2,0.3,99.0,92.0,99.5,110.66666666666667,109.8,107.9,0.0,0.4,15.0,0.42857142857142855,6.0,0.36363636363636365,12.0,1,False
2000_12.0_hawthorn hawks_vs_fremantle dockers_2000-05-27,2000-05-27,2000,hawthorn hawks,fremantle dockers,Marvel Stadium,HOME_WIN,59,0.3333333333333333,0.6,0.5,87.66666666666667,102.8,99.6,90.33333333333333,86.0,104.1,0.0,0.75,8.0,0.6666666666666666,7.0,0.45454545454545453,9.0,0,False,0.0,0.4,0.4,74.33333333333333,88.2,87.8,156.33333333333334,130.8,123.6,0.0,0.25,8.0,0.38461538461538464,7.0,0.36363636363636365,12.0,1,False
2000_12.0_brisbane lions_vs_richmond tigers_2000-05-27,2000-05-27,2000,brisbane lions,richmond tigers,The Gabba,AWAY_WIN,-12,0.6666666666666666,0.4,0.5,113.33333333333333,100.6,107.8,108.66666666666667,112.8,109.1,1.0,0.5,4.0,0.64,6.0,0.45454545454545453,9.0,0,False,1.0,0.8,0.6,87.0,95.4,100.7,67.0,79.6,97.6,4.0,0.5,4.0,0.3333333333333333,7.0,0.6363636363636364,3.0,1,False
2000_12.0_collingwood magpies_vs_geelong cats_2000-05-27,2000-05-27,2000,collingwood magpies,geelong cats,Melbourne Cricket Ground,AWAY_WIN,-4,0.0,0.0,0.4,87.66666666666667,89.6,101.7,125.33333333333333,124.6,112.7,0.0,0.5185185185185185,27.0,0.5706521739130435,6.0,0.45454545454545453,9.0,0,False,0.0,0.2,0.5,79.33333333333333,84.6,104.3,107.0,113.4,103.5,0.0,0.48148148148148145,27.0,0.4642857142857143,7.0,0.5454545454545454,5.0,0,False
2000_12.0_north melbourne kangaroos_vs_port adelaide power_2000-05-28,2000-05-28,2000,north melbourne kangaroos,port adelaide power,Sydney Cricket Ground,HOME_WIN,17,0.6666666666666666,0.6,0.7,125.0,114.2,120.7,104.66666666666667,111.8,113.9,0.0,1.0,5.0,1.0,8.0,0.6363636363636364,4.0,1,True,0.0,0.0,0.1,72.66666666666667,79.0,87.7,102.0,103.0,116.9,0.0,0.0,5.0,,9.0,0.09090909090909091,15.0,1,True
2000_12.0_west coast eagles_vs_carlton blues_2000-05-28,2000-05-28,2000,west coast eagles,carlton blues,Domain Stadium,AWAY_WIN,-50,0.6666666666666666,0.6,0.5,105.33333333333333,100.2,113.3,86.33333333333333,99.8,99.3,2.0,0.45454545454545453,22.0,0.7045454545454546,7.0,0.5454545454545454,6.0,0,False,1.0,1.0,0.7,128.33333333333334,122.8,118.2,87.66666666666667,79.2,96.7,6.0,0.5454545454545454,22.0,0.3793103448275862,8.0,0.7272727272727273,2.0,0,False
2000_12.0_western bulldogs_vs_melbourne demons_2000-05-28,2000-05-28,2000,western bulldogs,melbourne demons,Marvel Stadium,HOME_WIN,25,1.0,0.6,0.5,138.66666666666666,122.0,115.0,88.0,99.0,104.9,3.0,0.5517241379310345,29.0,0.5272727272727272,8.0,0.5454545454545454,6.0,0,False,0.3333333333333333,0.6,0.6,88.33333333333333,102.8,112.8,98.33333333333333,91.6,96.3,0.0,0.4482758620689655,29.0,0.4117647058823529,7.0,0.5454545454545454,6.0,0,False
2000_13.0_adelaide crows_vs_richmond tigers_2000-06-02,2000-06-02,2000,adelaide crows,richmond tigers,Marvel Stadium,HOME_WIN,9,0.6666666666666666,0.6,0.5,95.66666666666667,104.0,102.6,83.33333333333333,89.2,101.4,2.0,0.46153846153846156,13.0,0.5,6.0,0.4166666666666667,10.0,1,False,1.0,1.0,0.7,97.66666666666667,103.8,103.1,76.66666666666667,75.4,94.5,5.0,0.5384615384615384,13.0,,6.0,0.6666666666666666,3.0,0,False
2000_13.0_brisbane lions_vs_west coast eagles_2000-06-03,2000-06-03,2000,brisbane lions,west coast eagles,The Gabba,HOME_WIN,84,0.3333333333333333,0.4,0.4,97.66666666666667,100.4,103.8,106.66666666666667,112.8,109.2,0.0,0.2,5.0,0.6132404181184669,7.0,0.4166666666666667,11.0,0,False,0.6666666666666666,0.6,0.5,108.0,100.4,114.1,102.66666666666667,97.8,103.9,0.0,0.8,5.0,0.6666666666666666,6.0,0.5,7.0,1,False
2000_13.0_port adelaide power_vs_collingwood magpies_2000-06-03,2000-06-03,2000,port adelaide power,collingwood magpies,AAMI Stadium,HOME_WIN,14,0.0,0.0,0.1,64.0,72.6,84.9,90.33333333333333,98.6,112.0,0.0,0.75,4.0,0.5538461538461539,6.0,0.08333333333333333,15.0,0,False,0.0,0.0,0.3,71.0,83.0,98.1,100.33333333333333,110.8,110.6,0.0,0.25,4.0,0.5294117647058824,7.0,0.4166666666666667,11.0,1,False
2000_13.0_melbourne demons_vs_carlton blues_2000-06-03,2000-06-03,2000,melbourne demons,carlton blues,Melbourne Cricket Ground,AWAY_WIN,-98,0.3333333333333333,0.4,0.5,85.0,91.8,106.6,99.0,97.8,95.1,0.0,0.5,28.0,0.6382978723404256,6.0,0.5,7.0,0,False,1.0,1.0,0.7,122.0,124.4,115.6,86.33333333333333,81.0,93.3,7.0,0.5,28.0,0.4371584699453552,6.0,0.75,2.0,0,False
2000_13.0_fremantle dockers_vs_st kilda saints_2000-06-04,2000-06-04,2000,fremantle dockers,st kilda saints,Domain Stadium,HOME_WIN,44,0.0,0.2,0.3,67.66666666666667,78.4,81.5,147.66666666666666,135.0,127.0,0.0,0.6666666666666666,6.0,0.5956284153005464,8.0,0.3333333333333333,13.0,0,False,0.3333333333333333,0.2,0.1,94.0,90.8,91.2,111.0,109.2,117.1,0.0,0.3333333333333333,6.0,0.3333333333333333,9.0,0.08333333333333333,16.0,0,False
2000_13.0_north melbourne kangaroos_vs_essendon bombers_2000-06-04,2000-06-04,2000,north melbourne kangaroos,essendon bombers,"Melbourne Cricket Ground
",AWAY_WIN,-49,0.6666666666666666,0.6,0.8,107.66666666666667,103.6,116.3,82.66666666666667,100.2,105.3,1.0,0.4482758620689655,29.0,1.0,7.0,0.6666666666666666,3.0,0,False,1.0,1.0,1.0,148.66666666666666,135.8,134.7,84.66666666666667,82.0,86.8,12.0,0.5517241379310345,29.0,0.45454545454545453,9.0,1.0,1.0,0,False
2000_13.0_western bulldogs_vs_geelong cats_2000-06-04,2000-06-04,2000,western bulldogs,geelong cats,Marvel Stadium,AWAY_WIN,-7,1.0,0.8,0.6,139.66666666666666,125.2,114.8,81.0,91.0,99.3,4.0,0.375,32.0,0.5619834710743802,7.0,0.5833333333333334,5.0,0,False,0.3333333333333333,0.2,0.5,78.66666666666667,77.2,97.5,96.66666666666667,107.0,100.3,1.0,0.625,32.0,0.6547619047619048,8.0,0.5833333333333334,5.0,0,False
2000_13.0_sydney swans_vs_hawthorn hawks_2000-06-04,2000-06-04,2000,sydney swans,hawthorn hawks,Sydney Cricket Ground,HOME_WIN,31,0.0,0.2,0.2,78.0,81.8,96.1,115.0,107.8,110.7,0.0,0.26666666666666666,30.0,0.5895196506550219,8.0,0.3333333333333333,13.0,0,False,0.3333333333333333,0.6,0.6,95.33333333333333,102.4,100.5,86.66666666666667,80.0,94.9,1.0,0.7333333333333333,30.0,0.5,8.0,0.5,7.0,1,False
2000_14.0_north melbourne kangaroos_vs_brisbane lions_2000-06-09,2000-06-09,2000,north melbourne kangaroos,brisbane lions,Marvel Stadium,HOME_WIN,4,0.3333333333333333,0.6,0.7,81.66666666666667,104.2,106.3,102.33333333333333,98.4,103.8,0.0,0.8333333333333334,6.0,0.4166666666666667,5.0,0.6153846153846154,3.0,0,False,0.6666666666666666,0.6,0.5,127.33333333333333,122.4,110.8,102.33333333333333,105.2,107.1,1.0,0.16666666666666666,6.0,0.5454545454545454,6.0,0.46153846153846156,7.0,1,False
2000_14.0_melbourne demons_vs_collingwood magpies_2000-06-10,2000-06-10,2000,melbourne demons,collingwood magpies,Melbourne Cricket Ground,HOME_WIN,65,0.0,0.2,0.5,71.33333333333333,81.8,101.3,124.0,112.4,98.4,0.0,0.5,30.0,0.5494505494505495,7.0,0.46153846153846156,7.0,0,False,0.0,0.0,0.2,78.0,81.0,89.6,96.0,107.2,110.8,0.0,0.5,30.0,0.5263157894736842,7.0,0.38461538461538464,12.0,0,False
2000_14.0_west coast eagles_vs_port adelaide power_2000-06-10,2000-06-10,2000,west coast eagles,port adelaide power,Domain Stadium,AWAY_WIN,-36,0.3333333333333333,0.4,0.5,98.33333333333333,96.6,111.4,131.0,112.0,109.6,0.0,1.0,3.0,0.6875,7.0,0.46153846153846156,7.0,0,False,0.3333333333333333,0.2,0.2,67.66666666666667,73.2,84.4,89.33333333333333,91.4,105.4,1.0,0.0,3.0,0.3888888888888889,7.0,0.15384615384615385,15.0,0,False
